season,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,year,month,day,pred
3,0,0,4,1,1,0.64,0.6061,0.69,0.0,2012,8,30,88.0
3,1,0,4,1,1,0.64,0.6061,0.65,0.0,2012,8,30,51.0
3,2,0,4,1,1,0.62,0.5909,0.73,0.0,2012,8,30,31.0
3,3,0,4,1,1,0.62,0.5909,0.73,0.0,2012,8,30,19.0
3,4,0,4,1,1,0.62,0.5909,0.73,0.0,2012,8,30,13.0
3,5,0,4,1,1,0.62,0.5909,0.73,0.0,2012,8,30,35.0
3,6,0,4,1,1,0.6,0.5606,0.83,0.1642,2012,8,30,99.0
3,7,0,4,1,1,0.64,0.6061,0.73,0.0,2012,8,30,281.0
3,8,0,4,1,1,0.66,0.6212,0.65,0.0,2012,8,30,569.0
3,9,0,4,1,1,0.7,0.6515,0.58,0.0,2012,8,30,457.0
3,10,0,4,1,1,0.72,0.6667,0.54,0.0,2012,8,30,351.0
3,11,0,4,1,1,0.76,0.6818,0.4,0.0896,2012,8,30,408.0
3,12,0,4,1,1,0.76,0.6818,0.45,0.1343,2012,8,30,475.0
3,13,0,4,1,1,0.76,0.6818,0.48,0.1045,2012,8,30,466.0
3,14,0,4,1,1,0.76,0.6818,0.48,0.1343,2012,8,30,422.0
3,15,0,4,1,1,0.8,0.7273,0.46,0.1642,2012,8,30,465.0
3,16,0,4,1,1,0.8,0.7273,0.43,0.1642,2012,8,30,608.0
3,17,0,4,1,1,0.82,0.7273,0.34,0.2239,2012,8,30,935.0
3,18,0,4,1,1,0.8,0.7121,0.38,0.1343,2012,8,30,843.0
3,19,0,4,1,1,0.76,0.6818,0.48,0.1343,2012,8,30,574.0
3,20,0,4,1,1,0.74,0.6818,0.58,0.1642,2012,8,30,415.0
3,21,0,4,1,1,0.72,0.6818,0.66,0.1343,2012,8,30,319.0
3,22,0,4,1,1,0.7,0.6515,0.7,0.0,2012,8,30,252.0
3,23,0,4,1,1,0.7,0.6667,0.74,0.1045,2012,8,30,161.0
3,0,0,5,1,1,0.68,0.6364,0.83,0.1642,2012,8,31,89.0
3,1,0,5,1,1,0.68,0.6364,0.83,0.1642,2012,8,31,51.0
3,2,0,5,1,1,0.66,0.5909,0.89,0.1343,2012,8,31,31.0
3,3,0,5,1,1,0.66,0.5909,0.89,0.1045,2012,8,31,19.0
3,4,0,5,1,1,0.64,0.5758,0.89,0.1343,2012,8,31,13.0
3,5,0,5,1,1,0.64,0.5758,0.89,0.1642,2012,8,31,33.0
3,6,0,5,1,2,0.64,0.5758,0.89,0.1642,2012,8,31,85.0
3,7,0,5,1,2,0.64,0.5758,0.89,0.0896,2012,8,31,213.0
3,8,0,5,1,2,0.7,0.6667,0.74,0.0,2012,8,31,498.0
3,9,0,5,1,1,0.74,0.697,0.7,0.0,2012,8,31,489.0
3,10,0,5,1,1,0.76,0.7121,0.62,0.0896,2012,8,31,371.0
3,11,0,5,1,1,0.86,0.7424,0.28,0.2985,2012,8,31,472.0
3,12,0,5,1,1,0.86,0.7424,0.26,0.2537,2012,8,31,571.0
3,13,0,5,1,1,0.88,0.7576,0.27,0.3284,2012,8,31,566.0
3,14,0,5,1,1,0.9,0.7727,0.25,0.2239,2012,8,31,550.0
3,15,0,5,1,1,0.9,0.7879,0.27,0.2985,2012,8,31,557.0
3,16,0,5,1,1,0.9,0.7879,0.27,0.2537,2012,8,31,731.0
3,17,0,5,1,1,0.88,0.7727,0.32,0.1642,2012,8,31,1071.0
3,18,0,5,1,1,0.86,0.7576,0.36,0.2537,2012,8,31,923.0
3,19,0,5,1,1,0.8,0.7424,0.49,0.1343,2012,8,31,640.0
3,20,0,5,1,1,0.8,0.7424,0.49,0.1343,2012,8,31,487.0
3,21,0,5,1,1,0.76,0.7121,0.58,0.194,2012,8,31,349.0
3,22,0,5,1,1,0.76,0.7121,0.58,0.194,2012,8,31,282.0
3,23,0,5,1,1,0.74,0.6818,0.62,0.1045,2012,8,31,178.0
3,0,0,6,0,1,0.74,0.6818,0.62,0.1045,2012,9,1,114.0
3,1,0,6,0,1,0.72,0.697,0.74,0.1343,2012,9,1,63.0
3,2,0,6,0,1,0.7,0.6515,0.7,0.1642,2012,9,1,38.0
3,3,0,6,0,1,0.7,0.6515,0.7,0.1045,2012,9,1,24.0
3,4,0,6,0,1,0.7,0.6515,0.7,0.0,2012,9,1,17.0
3,5,0,6,0,1,0.68,0.6364,0.79,0.0,2012,9,1,42.0
3,6,0,6,0,1,0.68,0.6364,0.79,0.0,2012,9,1,133.0
3,7,0,6,0,2,0.74,0.6818,0.58,0.1343,2012,9,1,298.0
3,8,0,6,0,2,0.76,0.7121,0.58,0.2537,2012,9,1,582.0
3,9,0,6,0,2,0.76,0.7121,0.58,0.194,2012,9,1,438.0
3,10,0,6,0,2,0.78,0.7273,0.55,0.194,2012,9,1,335.0
3,11,0,6,0,2,0.8,0.7576,0.55,0.2239,2012,9,1,380.0
3,12,0,6,0,2,0.8,0.7576,0.55,0.1642,2012,9,1,459.0
3,13,0,6,0,2,0.82,0.7727,0.52,0.0896,2012,9,1,477.0
3,14,0,6,0,2,0.86,0.7879,0.44,0.1642,2012,9,1,459.0
3,15,0,6,0,2,0.86,0.7879,0.44,0.2836,2012,9,1,456.0
3,16,0,6,0,2,0.84,0.7879,0.49,0.1642,2012,9,1,591.0
3,17,0,6,0,2,0.82,0.7727,0.52,0.0,2012,9,1,886.0
3,18,0,6,0,2,0.82,0.7727,0.52,0.0,2012,9,1,814.0
3,19,0,6,0,3,0.78,0.7424,0.62,0.0,2012,9,1,450.0
3,20,0,6,0,3,0.76,0.7273,0.67,0.2537,2012,9,1,307.0
3,21,0,6,0,3,0.64,0.5758,0.89,0.0,2012,9,1,193.0
3,22,0,6,0,2,0.66,0.5909,0.89,0.0,2012,9,1,198.0
3,23,0,6,0,1,0.66,0.5909,0.89,0.0896,2012,9,1,156.0
3,0,0,0,0,2,0.66,0.5909,0.89,0.0896,2012,9,2,64.0
3,1,0,0,0,1,0.66,0.5909,0.89,0.0,2012,9,2,47.0
3,2,0,0,0,1,0.66,0.5909,0.89,0.0,2012,9,2,30.0
3,3,0,0,0,1,0.66,0.5909,0.89,0.0896,2012,9,2,18.0
3,4,0,0,0,1,0.66,0.5909,0.89,0.0,2012,9,2,13.0
3,5,0,0,0,1,0.66,0.5909,0.89,0.0,2012,9,2,33.0
3,6,0,0,0,2,0.66,0.5909,0.89,0.0,2012,9,2,87.0
3,7,0,0,0,1,0.66,0.5909,0.94,0.0896,2012,9,2,254.0
3,8,0,0,0,1,0.68,0.6364,0.89,0.0896,2012,9,2,525.0
3,9,0,0,0,2,0.7,0.6667,0.84,0.0,2012,9,2,342.0
3,10,0,0,0,2,0.72,0.697,0.79,0.0,2012,9,2,266.0
3,11,0,0,0,2,0.74,0.697,0.7,0.0,2012,9,2,303.0
3,12,0,0,0,3,0.74,0.697,0.7,0.0,2012,9,2,293.0
3,13,0,0,0,3,0.72,0.697,0.74,0.0896,2012,9,2,273.0
3,14,0,0,0,3,0.72,0.697,0.79,0.0896,2012,9,2,246.0
3,15,0,0,0,3,0.74,0.7121,0.74,0.1343,2012,9,2,261.0
3,16,0,0,0,1,0.74,0.697,0.7,0.0,2012,9,2,530.0
3,17,0,0,0,1,0.76,0.7273,0.66,0.0896,2012,9,2,820.0
3,18,0,0,0,1,0.74,0.7121,0.74,0.0,2012,9,2,731.0
3,19,0,0,0,2,0.7,0.6667,0.84,0.2239,2012,9,2,377.0
3,20,0,0,0,2,0.7,0.6667,0.84,0.1642,2012,9,2,291.0
3,21,0,0,0,1,0.7,0.6515,0.7,0.1642,2012,9,2,291.0
3,22,0,0,0,3,0.68,0.6364,0.83,0.1343,2012,9,2,146.0
3,23,0,0,0,3,0.66,0.5909,0.89,0.0896,2012,9,2,90.0
3,0,1,1,0,2,0.66,0.5909,0.94,0.0,2012,9,3,57.0
3,1,1,1,0,2,0.68,0.6364,0.89,0.1642,2012,9,3,34.0
3,2,1,1,0,1,0.66,0.5909,0.89,0.1045,2012,9,3,26.0
3,3,1,1,0,1,0.66,0.5909,0.89,0.1343,2012,9,3,15.0
3,4,1,1,0,1,0.66,0.5909,0.89,0.0896,2012,9,3,11.0
3,5,1,1,0,1,0.66,0.5909,0.89,0.0,2012,9,3,29.0
3,6,1,1,0,1,0.66,0.5909,0.94,0.0,2012,9,3,93.0
3,7,1,1,0,1,0.68,0.6364,0.85,0.0,2012,9,3,248.0
3,8,1,1,0,2,0.7,0.6667,0.84,0.1045,2012,9,3,396.0
3,9,1,1,0,2,0.7,0.6667,0.84,0.1343,2012,9,3,291.0
3,10,1,1,0,2,0.74,0.7121,0.74,0.2239,2012,9,3,232.0
3,11,1,1,0,2,0.74,0.697,0.7,0.2836,2012,9,3,249.0
3,12,1,1,0,2,0.76,0.7121,0.62,0.2985,2012,9,3,311.0
3,13,1,1,0,2,0.76,0.7273,0.66,0.2537,2012,9,3,310.0
3,14,1,1,0,1,0.74,0.697,0.7,0.2985,2012,9,3,326.0
3,15,1,1,0,1,0.74,0.697,0.7,0.2239,2012,9,3,340.0
3,16,1,1,0,1,0.74,0.697,0.7,0.2239,2012,9,3,441.0
3,17,1,1,0,1,0.74,0.697,0.7,0.1343,2012,9,3,676.0
3,18,1,1,0,1,0.74,0.697,0.66,0.1642,2012,9,3,623.0
3,19,1,1,0,1,0.72,0.697,0.74,0.194,2012,9,3,442.0
3,20,1,1,0,1,0.72,0.6818,0.76,0.1045,2012,9,3,338.0
3,21,1,1,0,1,0.72,0.6818,0.76,0.1045,2012,9,3,268.0
3,22,1,1,0,2,0.7,0.6667,0.84,0.1343,2012,9,3,166.0
3,23,1,1,0,2,0.7,0.6667,0.84,0.2537,2012,9,3,105.0
3,0,0,2,1,2,0.7,0.6667,0.84,0.2537,2012,9,4,69.0
3,1,0,2,1,1,0.68,0.6364,0.82,0.1343,2012,9,4,49.0
3,2,0,2,1,1,0.68,0.6364,0.82,0.1343,2012,9,4,32.0
3,3,0,2,1,2,0.66,0.5909,0.89,0.0896,2012,9,4,14.0
3,4,0,2,1,2,0.66,0.5909,0.89,0.0,2012,9,4,10.0
3,5,0,2,1,2,0.66,0.5909,0.89,0.0,2012,9,4,27.0
3,6,0,2,1,2,0.68,0.6364,0.89,0.1045,2012,9,4,89.0
3,7,0,2,1,2,0.68,0.6364,0.89,0.1045,2012,9,4,220.0
3,8,0,2,1,1,0.7,0.6667,0.84,0.1642,2012,9,4,545.0
3,9,0,2,1,2,0.72,0.697,0.79,0.2239,2012,9,4,342.0
3,10,0,2,1,2,0.72,0.697,0.74,0.2537,2012,9,4,253.0
3,11,0,2,1,2,0.74,0.697,0.7,0.2836,2012,9,4,282.0
3,12,0,2,1,1,0.76,0.7273,0.7,0.2836,2012,9,4,433.0
3,13,0,2,1,1,0.8,0.7576,0.55,0.4478,2012,9,4,452.0
3,14,0,2,1,1,0.8,0.7576,0.55,0.4179,2012,9,4,415.0
3,15,0,2,1,1,0.8,0.7727,0.59,0.4627,2012,9,4,422.0
3,16,0,2,1,1,0.76,0.7273,0.7,0.4179,2012,9,4,499.0
3,17,0,2,1,1,0.76,0.7273,0.7,0.3582,2012,9,4,758.0
3,18,0,2,1,1,0.76,0.7424,0.75,0.2239,2012,9,4,720.0
3,19,0,2,1,1,0.76,0.7273,0.7,0.2239,2012,9,4,535.0
3,20,0,2,1,1,0.74,0.697,0.7,0.2537,2012,9,4,387.0
3,21,0,2,1,1,0.74,0.7121,0.74,0.2537,2012,9,4,308.0
3,22,0,2,1,1,0.74,0.697,0.7,0.2836,2012,9,4,246.0
3,23,0,2,1,1,0.72,0.697,0.74,0.2985,2012,9,4,156.0
3,0,0,3,1,1,0.72,0.697,0.74,0.2537,2012,9,5,94.0
3,1,0,3,1,1,0.7,0.6667,0.84,0.194,2012,9,5,51.0
3,2,0,3,1,1,0.7,0.6667,0.84,0.194,2012,9,5,33.0
3,3,0,3,1,1,0.7,0.6667,0.79,0.2836,2012,9,5,20.0
3,4,0,3,1,1,0.7,0.6667,0.79,0.2836,2012,9,5,14.0
3,5,0,3,1,2,0.7,0.6667,0.79,0.2985,2012,9,5,29.0
3,6,0,3,1,1,0.7,0.6667,0.79,0.2836,2012,9,5,116.0
3,7,0,3,1,2,0.7,0.6667,0.79,0.2537,2012,9,5,233.0
3,8,0,3,1,1,0.72,0.697,0.74,0.194,2012,9,5,593.0
3,9,0,3,1,1,0.74,0.697,0.7,0.2537,2012,9,5,446.0
3,10,0,3,1,2,0.76,0.7273,0.7,0.1642,2012,9,5,284.0
3,11,0,3,1,2,0.78,0.7424,0.62,0.1642,2012,9,5,327.0
3,12,0,3,1,1,0.78,0.7727,0.7,0.1045,2012,9,5,490.0
3,13,0,3,1,1,0.8,0.7879,0.63,0.1642,2012,9,5,498.0
3,14,0,3,1,1,0.82,0.7879,0.56,0.1045,2012,9,5,479.0
3,15,0,3,1,1,0.78,0.7727,0.7,0.194,2012,9,5,440.0
3,16,0,3,1,1,0.76,0.7273,0.7,0.2537,2012,9,5,531.0
3,17,0,3,1,1,0.76,0.7273,0.66,0.2537,2012,9,5,803.0
3,18,0,3,1,1,0.76,0.7424,0.75,0.194,2012,9,5,742.0
3,19,0,3,1,1,0.74,0.697,0.7,0.1642,2012,9,5,531.0
3,20,0,3,1,1,0.72,0.7121,0.84,0.1642,2012,9,5,388.0
3,21,0,3,1,1,0.72,0.697,0.79,0.0,2012,9,5,321.0
3,22,0,3,1,1,0.72,0.697,0.79,0.0,2012,9,5,259.0
3,23,0,3,1,1,0.7,0.6667,0.84,0.0896,2012,9,5,156.0
3,0,0,4,1,2,0.7,0.6667,0.84,0.0896,2012,9,6,76.0
3,1,0,4,1,2,0.7,0.6667,0.84,0.0,2012,9,6,45.0
3,2,0,4,1,1,0.72,0.697,0.79,0.0,2012,9,6,38.0
3,3,0,4,1,1,0.7,0.6667,0.84,0.1045,2012,9,6,21.0
3,4,0,4,1,2,0.7,0.6667,0.84,0.0896,2012,9,6,12.0
3,5,0,4,1,2,0.7,0.6667,0.84,0.194,2012,9,6,30.0
3,6,0,4,1,2,0.7,0.6667,0.84,0.0896,2012,9,6,99.0
3,7,0,4,1,2,0.7,0.6667,0.84,0.1045,2012,9,6,244.0
3,8,0,4,1,3,0.7,0.6667,0.79,0.0,2012,9,6,396.0
3,9,0,4,1,3,0.66,0.5909,0.94,0.1343,2012,9,6,246.0
3,10,0,4,1,3,0.66,0.5909,0.94,0.1343,2012,9,6,181.0
3,11,0,4,1,3,0.7,0.6667,0.84,0.1642,2012,9,6,223.0
3,12,0,4,1,2,0.72,0.697,0.79,0.2239,2012,9,6,342.0
3,13,0,4,1,2,0.72,0.697,0.79,0.1045,2012,9,6,346.0
3,14,0,4,1,1,0.74,0.7121,0.74,0.0896,2012,9,6,408.0
3,15,0,4,1,1,0.74,0.697,0.66,0.194,2012,9,6,410.0
3,16,0,4,1,1,0.74,0.697,0.7,0.2239,2012,9,6,523.0
3,17,0,4,1,1,0.74,0.697,0.7,0.2537,2012,9,6,778.0
3,18,0,4,1,1,0.72,0.6818,0.7,0.2537,2012,9,6,693.0
3,19,0,4,1,1,0.68,0.6364,0.74,0.2537,2012,9,6,473.0
3,20,0,4,1,1,0.66,0.6061,0.78,0.2239,2012,9,6,343.0
3,21,0,4,1,1,0.64,0.5758,0.89,0.1642,2012,9,6,257.0
3,22,0,4,1,1,0.64,0.5758,0.89,0.1642,2012,9,6,208.0
3,23,0,4,1,1,0.64,0.5758,0.89,0.1642,2012,9,6,135.0
3,0,0,5,1,1,0.64,0.5758,0.89,0.1343,2012,9,7,82.0
3,1,0,5,1,1,0.62,0.5606,0.88,0.1045,2012,9,7,46.0
3,2,0,5,1,1,0.62,0.5758,0.83,0.0896,2012,9,7,31.0
3,3,0,5,1,1,0.62,0.5758,0.83,0.0896,2012,9,7,18.0
3,4,0,5,1,1,0.62,0.5606,0.88,0.0,2012,9,7,13.0
3,5,0,5,1,1,0.62,0.5606,0.88,0.0,2012,9,7,34.0
3,6,0,5,1,1,0.62,0.5606,0.88,0.1045,2012,9,7,105.0
3,7,0,5,1,1,0.64,0.5758,0.89,0.1045,2012,9,7,266.0
3,8,0,5,1,1,0.66,0.6061,0.83,0.1045,2012,9,7,542.0
3,9,0,5,1,1,0.7,0.6667,0.79,0.1343,2012,9,7,441.0
3,10,0,5,1,1,0.72,0.697,0.74,0.1343,2012,9,7,343.0
3,11,0,5,1,1,0.76,0.7121,0.62,0.1343,2012,9,7,406.0
3,12,0,5,1,1,0.78,0.7424,0.59,0.1642,2012,9,7,506.0
3,13,0,5,1,1,0.8,0.7727,0.59,0.2537,2012,9,7,508.0
3,14,0,5,1,1,0.8,0.7727,0.59,0.2537,2012,9,7,464.0
3,15,0,5,1,1,0.8,0.7576,0.55,0.2537,2012,9,7,473.0
3,16,0,5,1,1,0.8,0.7576,0.55,0.2836,2012,9,7,610.0
3,17,0,5,1,1,0.78,0.7424,0.59,0.3284,2012,9,7,866.0
3,18,0,5,1,1,0.76,0.7121,0.62,0.2985,2012,9,7,761.0
3,19,0,5,1,1,0.74,0.6818,0.62,0.2836,2012,9,7,544.0
3,20,0,5,1,1,0.72,0.6818,0.66,0.2239,2012,9,7,408.0
3,21,0,5,1,1,0.7,0.6667,0.74,0.1642,2012,9,7,312.0
3,22,0,5,1,1,0.7,0.6667,0.74,0.2239,2012,9,7,249.0
3,23,0,5,1,1,0.66,0.5909,0.89,0.2537,2012,9,7,140.0
3,0,0,6,0,1,0.66,0.5909,0.89,0.2537,2012,9,8,88.0
3,1,0,6,0,2,0.66,0.5909,0.89,0.2836,2012,9,8,41.0
3,2,0,6,0,1,0.66,0.5909,0.89,0.3284,2012,9,8,32.0
3,3,0,6,0,2,0.66,0.5909,0.89,0.2239,2012,9,8,16.0
3,4,0,6,0,2,0.66,0.5909,0.94,0.2239,2012,9,8,11.0
3,5,0,6,0,2,0.66,0.5909,0.94,0.2537,2012,9,8,29.0
3,6,0,6,0,2,0.66,0.5909,0.89,0.2836,2012,9,8,92.0
3,7,0,6,0,1,0.66,0.5909,0.89,0.2836,2012,9,8,281.0
3,8,0,6,0,1,0.7,0.6667,0.79,0.3284,2012,9,8,606.0
3,9,0,6,0,1,0.7,0.6667,0.74,0.3881,2012,9,8,449.0
3,10,0,6,0,1,0.74,0.697,0.7,0.3881,2012,9,8,355.0
3,11,0,6,0,1,0.76,0.7121,0.62,0.4478,2012,9,8,403.0
3,12,0,6,0,1,0.8,0.7576,0.55,0.4925,2012,9,8,521.0
3,13,0,6,0,1,0.82,0.7727,0.52,0.5224,2012,9,8,528.0
3,14,0,6,0,1,0.82,0.7727,0.52,0.4478,2012,9,8,491.0
3,15,0,6,0,3,0.56,0.5303,0.88,0.2537,2012,9,8,202.0
3,16,0,6,0,3,0.56,0.5303,0.88,0.194,2012,9,8,267.0
3,17,0,6,0,3,0.58,0.5455,0.83,0.194,2012,9,8,418.0
3,18,0,6,0,3,0.58,0.5455,0.83,0.1343,2012,9,8,389.0
3,19,0,6,0,3,0.58,0.5455,0.88,0.1045,2012,9,8,288.0
3,20,0,6,0,2,0.58,0.5455,0.88,0.0896,2012,9,8,271.0
3,21,0,6,0,2,0.6,0.5606,0.83,0.1642,2012,9,8,220.0
3,22,0,6,0,2,0.58,0.5455,0.78,0.2985,2012,9,8,169.0
3,23,0,6,0,2,0.58,0.5455,0.73,0.1642,2012,9,8,116.0
3,0,0,0,0,2,0.56,0.5303,0.73,0.194,2012,9,9,57.0
3,1,0,0,0,1,0.56,0.5303,0.73,0.2239,2012,9,9,40.0
3,2,0,0,0,1,0.54,0.5152,0.77,0.2836,2012,9,9,24.0
3,3,0,0,0,1,0.54,0.5152,0.73,0.2239,2012,9,9,15.0
3,4,0,0,0,1,0.52,0.5,0.77,0.2537,2012,9,9,10.0
3,5,0,0,0,1,0.52,0.5,0.77,0.194,2012,9,9,26.0
3,6,0,0,0,1,0.52,0.5,0.77,0.194,2012,9,9,85.0
3,7,0,0,0,1,0.54,0.5152,0.73,0.1642,2012,9,9,221.0
3,8,0,0,0,1,0.58,0.5455,0.68,0.2239,2012,9,9,452.0
3,9,0,0,0,1,0.62,0.6061,0.61,0.2537,2012,9,9,370.0
3,10,0,0,0,1,0.64,0.6212,0.57,0.2985,2012,9,9,281.0
3,11,0,0,0,1,0.66,0.6212,0.47,0.2537,2012,9,9,324.0
3,12,0,0,0,1,0.66,0.6212,0.47,0.0,2012,9,9,411.0
3,13,0,0,0,1,0.68,0.6364,0.39,0.0,2012,9,9,425.0
3,14,0,0,0,1,0.72,0.6515,0.3,0.2836,2012,9,9,389.0
3,15,0,0,0,1,0.72,0.6515,0.32,0.2537,2012,9,9,399.0
3,16,0,0,0,1,0.68,0.6364,0.36,0.2836,2012,9,9,484.0
3,17,0,0,0,1,0.7,0.6364,0.37,0.2537,2012,9,9,742.0
3,18,0,0,0,1,0.66,0.6212,0.36,0.2537,2012,9,9,651.0
3,19,0,0,0,1,0.66,0.6212,0.36,0.2537,2012,9,9,484.0
3,20,0,0,0,1,0.62,0.6212,0.41,0.2836,2012,9,9,348.0
3,21,0,0,0,1,0.6,0.6212,0.46,0.2239,2012,9,9,272.0
3,22,0,0,0,1,0.58,0.5455,0.49,0.2537,2012,9,9,199.0
3,23,0,0,0,1,0.56,0.5303,0.52,0.2836,2012,9,9,124.0
3,0,0,1,1,1,0.56,0.5303,0.52,0.2836,2012,9,10,71.0
3,1,0,1,1,1,0.54,0.5152,0.6,0.194,2012,9,10,40.0
3,2,0,1,1,1,0.54,0.5152,0.6,0.3582,2012,9,10,24.0
3,3,0,1,1,1,0.52,0.5,0.68,0.2836,2012,9,10,14.0
3,4,0,1,1,1,0.52,0.5,0.68,0.2836,2012,9,10,10.0
3,5,0,1,1,1,0.5,0.4848,0.72,0.2537,2012,9,10,25.0
3,6,0,1,1,1,0.5,0.4848,0.72,0.1343,2012,9,10,83.0
3,7,0,1,1,1,0.52,0.5,0.68,0.2239,2012,9,10,209.0
3,8,0,1,1,1,0.56,0.5303,0.6,0.2836,2012,9,10,430.0
3,9,0,1,1,1,0.6,0.6212,0.53,0.2985,2012,9,10,363.0
3,10,0,1,1,1,0.62,0.6212,0.5,0.2836,2012,9,10,275.0
3,11,0,1,1,1,0.62,0.6212,0.43,0.2985,2012,9,10,305.0
3,12,0,1,1,1,0.64,0.6212,0.44,0.3881,2012,9,10,361.0
3,13,0,1,1,1,0.64,0.6212,0.38,0.2239,2012,9,10,375.0
3,14,0,1,1,1,0.66,0.6212,0.36,0.2836,2012,9,10,345.0
3,15,0,1,1,1,0.66,0.6212,0.31,0.3881,2012,9,10,348.0
3,16,0,1,1,1,0.66,0.6212,0.34,0.3284,2012,9,10,456.0
3,17,0,1,1,1,0.66,0.6212,0.34,0.3284,2012,9,10,682.0
3,18,0,1,1,1,0.62,0.6212,0.35,0.2985,2012,9,10,608.0
3,19,0,1,1,1,0.62,0.6212,0.38,0.2985,2012,9,10,449.0
3,20,0,1,1,1,0.6,0.6212,0.4,0.194,2012,9,10,342.0
3,21,0,1,1,1,0.56,0.5303,0.49,0.1642,2012,9,10,238.0
3,22,0,1,1,1,0.54,0.5152,0.52,0.1343,2012,9,10,186.0
3,23,0,1,1,1,0.54,0.5152,0.52,0.0,2012,9,10,126.0
3,0,0,2,1,1,0.52,0.5,0.59,0.1045,2012,9,11,70.0
3,1,0,2,1,1,0.5,0.4848,0.63,0.0,2012,9,11,40.0
3,2,0,2,1,1,0.48,0.4697,0.77,0.1642,2012,9,11,23.0
3,3,0,2,1,1,0.48,0.4697,0.67,0.1343,2012,9,11,14.0
3,4,0,2,1,1,0.48,0.4697,0.72,0.1045,2012,9,11,10.0
3,5,0,2,1,1,0.46,0.4545,0.72,0.0896,2012,9,11,25.0
3,6,0,2,1,1,0.46,0.4545,0.77,0.1045,2012,9,11,79.0
3,7,0,2,1,1,0.5,0.4848,0.72,0.1045,2012,9,11,211.0
3,8,0,2,1,1,0.54,0.5152,0.68,0.0896,2012,9,11,438.0
3,9,0,2,1,1,0.6,0.6212,0.49,0.0,2012,9,11,404.0
3,10,0,2,1,1,0.62,0.6212,0.38,0.0,2012,9,11,311.0
3,11,0,2,1,1,0.64,0.6212,0.33,0.0896,2012,9,11,343.0
3,12,0,2,1,1,0.64,0.6212,0.33,0.0,2012,9,11,418.0
3,13,0,2,1,1,0.66,0.6212,0.29,0.0896,2012,9,11,413.0
3,14,0,2,1,1,0.68,0.6212,0.3,0.0896,2012,9,11,383.0
3,15,0,2,1,1,0.7,0.6364,0.28,0.1045,2012,9,11,405.0
3,16,0,2,1,1,0.7,0.6364,0.28,0.1343,2012,9,11,522.0
3,17,0,2,1,1,0.7,0.6364,0.28,0.0,2012,9,11,807.0
3,18,0,2,1,1,0.64,0.6212,0.36,0.1642,2012,9,11,652.0
3,19,0,2,1,1,0.62,0.6212,0.41,0.194,2012,9,11,467.0
3,20,0,2,1,1,0.58,0.5455,0.56,0.1343,2012,9,11,313.0
3,21,0,2,1,1,0.56,0.5303,0.6,0.1045,2012,9,11,240.0
3,22,0,2,1,1,0.56,0.5303,0.64,0.1045,2012,9,11,192.0
3,23,0,2,1,1,0.54,0.5152,0.68,0.1045,2012,9,11,120.0
3,0,0,3,1,1,0.52,0.5,0.72,0.1045,2012,9,12,69.0
3,1,0,3,1,1,0.52,0.5,0.72,0.1045,2012,9,12,40.0
3,2,0,3,1,1,0.52,0.5,0.72,0.0896,2012,9,12,26.0
3,3,0,3,1,1,0.5,0.4848,0.77,0.0896,2012,9,12,15.0
3,4,0,3,1,1,0.5,0.4848,0.72,0.0896,2012,9,12,10.0
3,5,0,3,1,1,0.5,0.4848,0.72,0.0896,2012,9,12,27.0
3,6,0,3,1,1,0.5,0.4848,0.72,0.0896,2012,9,12,88.0
3,7,0,3,1,1,0.52,0.5,0.72,0.0,2012,9,12,229.0
3,8,0,3,1,1,0.56,0.5303,0.64,0.1045,2012,9,12,465.0
3,9,0,3,1,1,0.6,0.6061,0.64,0.1343,2012,9,12,379.0
3,10,0,3,1,1,0.62,0.6061,0.61,0.1343,2012,9,12,286.0
3,11,0,3,1,1,0.66,0.6212,0.5,0.194,2012,9,12,333.0
3,12,0,3,1,1,0.68,0.6364,0.36,0.1343,2012,9,12,431.0
3,13,0,3,1,1,0.7,0.6364,0.34,0.1343,2012,9,12,433.0
3,14,0,3,1,1,0.7,0.6364,0.37,0.1642,2012,9,12,389.0
3,15,0,3,1,1,0.72,0.6515,0.37,0.1343,2012,9,12,414.0
3,16,0,3,1,1,0.72,0.6515,0.37,0.1642,2012,9,12,534.0
3,17,0,3,1,1,0.7,0.6364,0.41,0.2985,2012,9,12,741.0
3,18,0,3,1,1,0.66,0.6212,0.44,0.2537,2012,9,12,651.0
3,19,0,3,1,1,0.64,0.6212,0.5,0.194,2012,9,12,475.0
3,20,0,3,1,1,0.62,0.6212,0.57,0.1343,2012,9,12,354.0
3,21,0,3,1,1,0.6,0.6061,0.6,0.1343,2012,9,12,270.0
3,22,0,3,1,1,0.56,0.5303,0.64,0.0896,2012,9,12,197.0
3,23,0,3,1,1,0.56,0.5303,0.68,0.1045,2012,9,12,127.0
3,0,0,4,1,1,0.56,0.5303,0.73,0.0896,2012,9,13,75.0
3,1,0,4,1,1,0.54,0.5152,0.77,0.0896,2012,9,13,42.0
3,2,0,4,1,1,0.54,0.5152,0.77,0.0,2012,9,13,27.0
3,3,0,4,1,1,0.52,0.5,0.83,0.0,2012,9,13,16.0
3,4,0,4,1,1,0.52,0.5,0.83,0.0,2012,9,13,11.0
3,5,0,4,1,1,0.52,0.5,0.83,0.0,2012,9,13,29.0
3,6,0,4,1,1,0.5,0.4848,0.82,0.0,2012,9,13,90.0
